Passenger ID,First Name,Last Name,Gender,Age,Nationality,Airport Name,Airport Country Code,Country Name,Airport Continent,Continents,Departure Date,Arrival Airport,Pilot Name,Flight Status
6ZBUTW,Shandeigh,Hunnable,Female,37,Guam,Sultan Ismail Petra Airport,MY,Malaysia,AS,Asia,8/5/2022,KBR,Shandeigh Hunnable,Delayed
4zxdKO,Ripley,Thoma,Male,88,Malaysia,Allen Army Airfield,US,United States,NAM,North America,9/4/2022,BIG,Ripley Thoma,On Time
XVvi38,Willdon,Catlow,Male,67,China,Mariehamn Airport,FI,Finland,EU,Europe,8/30/2022,MHQ,Willdon Catlow,Delayed
dZplZL,Robbie,Peterken,Male,10,Canada,Captain Ramon Xatruch Airport,PA,Panama,NAM,North America,1/30/2022,PLP,Robbie Peterken,Delayed
jRStsJ,Polly,Haddow,Female,71,Portugal,Barcaldine Airport,AU,Australia,OC,Oceania,8/20/2022,BCI,Polly Haddow,On Time
z1lOGb,Glynn,Lambden,Male,33,El Salvador,Fougamou Airport,GA,Gabon,AF,Africa,11/12/2022,FOU,Glynn Lambden,Cancelled
oZ1a6T,Georges,Hamill,Male,78,Somalia,Kissidougou Airport,GN,Guinea,AF,Africa,8/19/2022,KSI,Georges Hamill,Cancelled
FvAxpC,Gawen,Bill,Male,47,Japan,San Jose Airport,PH,Philippines,AS,Asia,1/16/2022,SJI,Gawen Bill,On Time
xPl2qH,Veronika,Vittet,Female,81,Finland,Kitoi Bay Seaplane Base,US,United States,NAM,North America,2/1/2022,KKB,Veronika Vittet,On Time
ZwujOe,Lorne,Lerwill,Male,19,China,General E. Mosconi Airport,AR,Argentina,SAM,South America,4/22/2022,CRD,Lorne Lerwill,Delayed
LUOPUu,Arly,Adlington,Female,61,China,Balkanabat Airport,TM,Turkmenistan,AS,Asia,2/23/2022,BKN,Arly Adlington,On Time
evmgcz,Sigismond,Follan,Male,25,Colombia,Valença Airport,BR,Brazil,SAM,South America,3/1/2022,VAL,Sigismond Follan,Delayed
lXJgwI,Corny,Smoughton,Female,5,Philippines,Tarama Airport,JP,Japan,AS,Asia,10/15/2022,TRA,Corny Smoughton,Cancelled
xOqBuD,Marc,Marling,Male,87,Sweden,Broken Bow Municipal Airport,US,United States,NAM,North America,12/18/2022,BBW,Marc Marling,Delayed
wjQgAW,Fenelia,Mouatt,Female,56,United States,Osaka International Airport,JP,Japan,AS,Asia,4/15/2022,ITM,Fenelia Mouatt,Delayed
YJ4lpo,Vanya,Yannikov,Male,65,Democratic Republic of the Congo,Beloretsk Airport,RU,Russian Federation,EU,Europe,5/26/2022,BCX,Vanya Yannikov,On Time
gztAKx,Noland,Gregorio,Male,79,Poland,Xilinhot Airport,CN,China,AS,Asia,2/6/2022,XIL,Noland Gregorio,Delayed
NW3icx,Ronna,Spottiswood,Female,13,Russia,Bannu Airport,PK,Pakistan,AS,Asia,3/9/2022,BNP,Ronna Spottiswood,On Time
2vBEiS,Patric,Rapier,Male,84,Indonesia,Alenquer Airport,BR,Brazil,SAM,South America,8/13/2022,ALT,Patric Rapier,Cancelled
vib8Tl,Maris,Binion,Female,70,Philippines,Jicalapa Airport,HN,Honduras,NAM,North America,6/6/2022,GUO,Maris Binion,Cancelled
2K7SC5,Harland,Burree,Male,41,Indonesia,Gassim Airport,SA,Saudi Arabia,AS,Asia,6/5/2022,ELQ,Harland Burree,Delayed
6sglP5,Jehanna,Tunno,Female,88,China,Pago Pago International Airport,AS,American Samoa,OC,Oceania,9/22/2022,PPG,Jehanna Tunno,Delayed
eM7WBD,Markos,Sylvaine,Male,87,Philippines,Rosella Plains Airport,AU,Australia,OC,Oceania,12/2/2022,RLP,Markos Sylvaine,On Time
H4hFWK,Mahala,Noquet,Female,80,China,Agrinion Air Base,GR,Greece,EU,Europe,6/6/2022,AGQ,Mahala Noquet,Delayed
MXvnut,Ulysses,Dyer,Male,81,Brazil,Ilford Airport,CA,Canada,NAM,North America,9/4/2022,ILF,Ulysses Dyer,Delayed
UpW97s,Torr,Fehely,Male,81,Kyrgyzstan,Princeton Municipal Airport,US,United States,NAM,North America,9/6/2022,PNN,Torr Fehely,On Time
qOWR0T,Maurise,Breitler,Male,37,Guatemala,Poznań-Ławica Airport,PL,Poland,EU,Europe,6/9/2022,POZ,Maurise Breitler,Delayed
nkW682,Ardys,Matteacci,Female,82,Russia,Hooker County Airport,US,United States,NAM,North America,5/31/2022,MHN,Ardys Matteacci,On Time
kz2jAQ,Patience,Rames,Female,57,Peru,Mahanoro Airport,MG,Madagascar,AF,Africa,1/29/2022,VVB,Patience Rames,Cancelled
FBBM00,Cathy,Jiracek,Female,88,Ukraine,Nuremberg Airport,DE,Germany,EU,Europe,11/19/2022,NUE,Cathy Jiracek,Delayed
EGPOCW,Klemens,Self,Male,25,China,Prineville Airport,US,United States,NAM,North America,7/5/2022,PRZ,Klemens Self,On Time
RyM5PO,Pip,Brech,Male,1,Finland,Samaná El Catey International Airport,DO,Dominican Republic,NAM,North America,7/14/2022,AZS,Pip Brech,On Time
rZzWJs,Gratiana,Place,Female,20,Indonesia,Lampson Field,US,United States,NAM,North America,4/26/2022,CKE,Gratiana Place,Delayed
5Neh3s,Gwendolyn,Garnsworthy,Female,81,China,East Midlands Airport,GB,United Kingdom,EU,Europe,3/15/2022,EMA,Gwendolyn Garnsworthy,Cancelled
IhALAd,Zita,Tabb,Female,20,China,Ogdensburg International Airport,US,United States,NAM,North America,9/16/2022,OGS,Zita Tabb,Cancelled
lGKrgJ,Stephana,De Gregario,Female,90,Mexico,Bradford Regional Airport,US,United States,NAM,North America,2/10/2022,BFD,Stephana De Gregario,Delayed
wdZLTU,Calli,Vaz,Female,90,China,Huizhou Airport,CN,China,AS,Asia,9/8/2022,HUZ,Calli Vaz,On Time
5QCsLQ,Jeremias,Lattimore,Male,78,Cuba,Goulburn Airport,AU,Australia,OC,Oceania,2/8/2022,GUL,Jeremias Lattimore,On Time
vGRo3h,Mercy,Asipenko,Female,4,Philippines,Kangerlussuaq Airport,GL,Greenland,EU,Europe,4/21/2022,SFJ,Mercy Asipenko,Delayed
jvhwxa,Vincenz,Scartifield,Male,61,Greece,Agropecuária Castanhais Airport,BR,Brazil,SAM,South America,3/29/2022,ITI,Vincenz Scartifield,On Time
iQIWr0,Thia,MacColgan,Female,50,Russia,Atlantic Municipal Airport,US,United States,NAM,North America,2/18/2022,AIO,Thia MacColgan,On Time
UIVu7a,Garrek,Spellicy,Male,33,Brazil,Oristano-Fenosu Airport,IT,Italy,EU,Europe,1/23/2022,FNU,Garrek Spellicy,On Time
xKbuvW,Delphinia,Halstead,Female,9,Indonesia,Molokai Airport,US,United States,NAM,North America,7/4/2022,MKK,Delphinia Halstead,Delayed
1BCZe1,Aida,Seger,Female,23,Venezuela,Findlay Airport,US,United States,NAM,North America,5/4/2022,FDY,Aida Seger,On Time
20EIeU,Oswald,Howells,Male,31,China,Václav Havel Airport Prague,CZ,Czechia,EU,Europe,7/12/2022,PRG,Oswald Howells,Cancelled
Eq6DYt,Maurise,Pankettman,Male,2,China,Rostock-Laage Airport,DE,Germany,EU,Europe,2/19/2022,RLG,Maurise Pankettman,On Time
iGdGcH,Domenic,McCartney,Male,88,China,Umbu Mehang Kunda Airport,ID,Indonesia,AS,Asia,6/7/2022,WGP,Domenic McCartney,Cancelled
As8noT,Tye,Corrett,Male,8,Venezuela,Bagdad Airport,US,United States,NAM,North America,3/11/2022,BGT,Tye Corrett,On Time
U4pm1j,Lindie,Tate,Female,62,Indonesia,Faro Airport,PT,Portugal,EU,Europe,10/9/2022,FAO,Lindie Tate,Cancelled
J94W9V,Butch,Isselee,Male,74,Indonesia,Gimpo International Airport,KR,"Korea, Republic of",AS,Asia,1/4/2022,GMP,Butch Isselee,Delayed
KD8MXz,Adelaide,Dinnis,Female,76,China,Chuuk International Airport,FM,"Micronesia, Federated States of",OC,Oceania,5/15/2022,TKK,Adelaide Dinnis,Delayed
zDFnLQ,Maje,Bazoche,Male,21,Brazil,Asturias Airport,ES,Spain,EU,Europe,6/2/2022,OVD,Maje Bazoche,Delayed
sRrX3q,Meade,Garrison,Male,90,Philippines,Monclova International Airport,MX,Mexico,NAM,North America,9/29/2022,LOV,Meade Garrison,On Time
10g9jX,Hasty,Rowter,Male,60,Georgia,Fritzlar Airport,DE,Germany,EU,Europe,12/12/2022,FRZ,Hasty Rowter,Cancelled
zMUhif,Lanette,McDuall,Female,4,China,Theodore Francis Green State Airport,US,United States,NAM,North America,7/13/2022,PVD,Lanette McDuall,Cancelled
e9cToP,Carlin,Rickwood,Female,62,Russia,Sumy Airport,UA,Ukraine,EU,Europe,10/14/2022,UMY,Carlin Rickwood,Delayed
hbOsY9,Fanchette,Scutchin,Female,52,Russia,Ministro Victor Konder International Airport,BR,Brazil,SAM,South America,10/27/2022,NVT,Fanchette Scutchin,Delayed
8D3qCv,Bertrand,Fitzhenry,Male,2,China,Lanyu Airport,TW,"Taiwan, Province of China",AS,Asia,11/7/2022,KYD,Bertrand Fitzhenry,Cancelled
Vaszjq,Teddy,McGready,Male,26,Canada,Gwa Airport,MM,Myanmar,AS,Asia,4/18/2022,GWA,Teddy McGready,Cancelled
9yqUmW,Isiahi,Andreotti,Male,34,Indonesia,Sim Airport,PG,Papua New Guinea,OC,Oceania,2/4/2022,SMJ,Isiahi Andreotti,Cancelled
DXfSZe,Gui,Mardlin,Female,90,Philippines,Jasper County Airport,US,United States,NAM,North America,1/19/2022,RNZ,Gui Mardlin,On Time
jvJMOj,Jerrie,Ayer,Male,1,China,Guangzhou MR Air Base,CN,China,AS,Asia,11/11/2022,LHK,Jerrie Ayer,Delayed
BS4i3c,Saraann,Wiburn,Female,46,China,Ocala International Airport - Jim Taylor Field,US,United States,NAM,North America,8/13/2022,OCF,Saraann Wiburn,On Time
UnflXF,Davie,Slowly,Male,43,China,Pedernales Airport,VE,"Venezuela, Bolivarian Republic of",SAM,South America,10/6/2022,PDZ,Davie Slowly,Cancelled
RCo2Z1,Wiley,Tilbrook,Male,9,New Zealand,Santiago de Compostela Airport,ES,Spain,EU,Europe,3/21/2022,SCQ,Wiley Tilbrook,Cancelled
fq3pYh,Anitra,D'Ambrosi,Female,40,Indonesia,Kangiqsualujjuaq (Georges River) Airport,CA,Canada,NAM,North America,11/3/2022,XGR,Anitra D'Ambrosi,Delayed
eZ6FQl,Garrot,Stirrup,Male,86,Taiwan,Rae Lakes Airport,CA,Canada,NAM,North America,2/18/2022,YRA,Garrot Stirrup,Delayed
fufGwH,Ferdy,De Bruijn,Male,82,Japan,Masirah Air Base,OM,Oman,AS,Asia,1/20/2022,MSH,Ferdy De Bruijn,On Time
d0SVot,Courtnay,Gellan,Female,16,Brazil,Lhok Sukon Airport,ID,Indonesia,AS,Asia,4/14/2022,LSX,Courtnay Gellan,On Time
OxWMzs,Stanislas,Killcross,Male,37,China,North Battleford Airport,CA,Canada,NAM,North America,5/26/2022,YQW,Stanislas Killcross,Cancelled
5Dx9Tu,Rhonda,Luckin,Female,49,Philippines,Great Bend Municipal Airport,US,United States,NAM,North America,9/24/2022,GBD,Rhonda Luckin,On Time
nUiIh4,Krishna,Totaro,Male,88,Nigeria,Qurghonteppa International Airport,TJ,Tajikistan,AS,Asia,9/7/2022,KQT,Krishna Totaro,On Time
9KemHs,Jess,Bridewell,Male,7,Sweden,Igarka Airport,RU,Russian Federation,AS,Asia,7/1/2022,IAA,Jess Bridewell,Cancelled
Nvx0n7,Cybil,Piggens,Female,48,Palestinian Territory,Ivujivik Airport,CA,Canada,NAM,North America,10/6/2022,YIK,Cybil Piggens,Delayed
atTapl,Egbert,Franzolini,Male,82,Germany,Bruce Campbell Field,US,United States,NAM,North America,6/7/2022,DXE,Egbert Franzolini,Delayed
DelQfO,Jeana,Giddings,Female,85,Thailand,Nowata Airport,PG,Papua New Guinea,OC,Oceania,2/17/2022,NWT,Jeana Giddings,On Time
oxKyNM,Lucius,Bernier,Male,2,Indonesia,Ibo Airport,MZ,Mozambique,AF,Africa,3/1/2022,IBO,Lucius Bernier,On Time
KVj4jY,Gavan,Forsyth,Male,34,Colombia,Cangapara Airport,BR,Brazil,SAM,South America,6/11/2022,FLB,Gavan Forsyth,On Time
0o9MI3,Tim,Agron,Male,37,Indonesia,Sohar Airport,OM,Oman,AS,Asia,2/15/2022,OHS,Tim Agron,On Time
7bigSK,Marco,Board,Male,55,Croatia,Orange Airport,AU,Australia,OC,Oceania,5/11/2022,OAG,Marco Board,Delayed
K6HsLO,Leelah,Dowles,Female,23,Indonesia,Luang Phabang International Airport,LA,Lao People's Democratic Republic,AS,Asia,5/7/2022,LPQ,Leelah Dowles,Delayed
73vrgy,Nadean,Wellsman,Female,31,Iran,Fremont Municipal Airport,US,United States,NAM,North America,6/5/2022,FET,Nadean Wellsman,Cancelled
Z27Ik8,Charlean,Golby,Female,34,Poland,Cape Girardeau Regional Airport,US,United States,NAM,North America,9/16/2022,CGI,Charlean Golby,On Time
z9AL5j,Jonah,Rydeard,Male,33,Portugal,Oecussi Airport,TL,Timor-Leste,AS,Asia,1/20/2022,OEC,Jonah Rydeard,On Time
nB2e93,Sandor,Abele,Male,89,Indonesia,Uroubi Airport,PG,Papua New Guinea,OC,Oceania,9/9/2022,URU,Sandor Abele,Delayed
EmFFGh,Mose,Maccaddie,Male,52,China,Bordeaux-Mérignac Airport,FR,France,EU,Europe,12/11/2022,BOD,Mose Maccaddie,On Time
h7twy8,Maryann,Lazell,Female,58,China,Grenchen Airport,CH,Switzerland,EU,Europe,4/21/2022,ZHI,Maryann Lazell,On Time
7ZHaye,Wolfgang,Krout,Male,55,China,Bogorodskoye Airport,RU,Russian Federation,EU,Europe,10/10/2022,BQG,Wolfgang Krout,On Time
KzYng7,Daryl,Stoves,Female,32,Ukraine,Arawa Airport,PG,Papua New Guinea,OC,Oceania,2/23/2022,RAW,Daryl Stoves,Delayed
mDsRty,Yettie,Judgkins,Female,19,North Korea,Mombasa Moi International Airport,KE,Kenya,AF,Africa,12/14/2022,MBA,Yettie Judgkins,Cancelled
cjTNth,Fayth,Wortley,Female,83,Poland,Charlotte Douglas International Airport,US,United States,NAM,North America,10/3/2022,CLT,Fayth Wortley,On Time
1sLDMp,Janette,Carney,Female,77,China,Diamantina Airport,BR,Brazil,SAM,South America,5/9/2022,DTI,Janette Carney,Delayed
pqNuVs,Cathie,Fishleigh,Female,67,Bulgaria,Robert L. Bradshaw International Airport,KN,Saint Kitts and Nevis,NAM,North America,9/9/2022,SKB,Cathie Fishleigh,Cancelled
jcehRr,Zeke,Annion,Male,35,China,Kibuli Airstrip,PG,Papua New Guinea,OC,Oceania,12/10/2022,KII,Zeke Annion,Cancelled
yjHtkw,Hyacintha,Moreinu,Female,72,Portugal,Aeroclube de Bento Gonçalves Airport,BR,Brazil,SAM,South America,7/18/2022,BGV,Hyacintha Moreinu,On Time
4haZUJ,Wynn,Bevan,Male,86,Madagascar,Mundo Maya International Airport,GT,Guatemala,NAM,North America,7/16/2022,FRS,Wynn Bevan,Delayed
5drjIL,Clarence,Woakes,Male,78,Colombia,Lovell Field,US,United States,NAM,North America,11/14/2022,CHA,Clarence Woakes,On Time
W73UXp,Allayne,Clapp,Male,38,Greece,Capitan Oriel Lea Plaza Airport,BO,"Bolivia, Plurinational State of",SAM,South America,4/15/2022,TJA,Allayne Clapp,Delayed
cvRCVO,Myrtie,Currey,Female,81,Russia,Beira Lake Seaplane Base,LK,Sri Lanka,AS,Asia,2/23/2022,BYV,Myrtie Currey,Delayed
3UePpd,Mike,Jarry,Male,79,Argentina,New Islamabad International Airport,PK,Pakistan,AS,Asia,4/22/2022,ISB,Mike Jarry,Cancelled
qn6NkN,Pearce,Kielt,Male,90,Philippines,Polokwane International Airport,ZA,South Africa,AF,Africa,2/23/2022,PTG,Pearce Kielt,Cancelled
OawpYs,Franklyn,Rubberts,Male,59,China,Nouadhibou International Airport,MR,Mauritania,AF,Africa,5/20/2022,NDB,Franklyn Rubberts,Cancelled
5mVKZR,Cobbie,Ledger,Male,12,China,Wau Airport,SS,South Sudan,AF,Africa,2/13/2022,WUU,Cobbie Ledger,Delayed
d3iZuy,Gale,Rennison,Male,52,Philippines,Andamooka Airport,AU,Australia,OC,Oceania,4/11/2022,ADO,Gale Rennison,On Time
3C2WIp,Hamnet,Valente,Male,30,China,Mahlon Sweet Field,US,United States,NAM,North America,10/17/2022,EUG,Hamnet Valente,Delayed
lVchkN,Barbette,Tortice,Female,39,Russia,Frégate Island Airport,SC,Seychelles,AF,Africa,8/14/2022,FRK,Barbette Tortice,Cancelled
lRHlk1,Dominik,Ormistone,Male,9,Guatemala,Nioro du Sahel Airport,ML,Mali,AF,Africa,7/17/2022,NIX,Dominik Ormistone,On Time
ByzNNV,Brande,Timothy,Female,79,China,Ben Ya'akov Airport,IL,Israel,AS,Asia,5/4/2022,RPN,Brande Timothy,Cancelled
TENEQk,Anthony,Pennone,Male,23,Peru,Kotlas Airport,RU,Russian Federation,EU,Europe,7/9/2022,KSZ,Anthony Pennone,On Time
JYtZsM,Johna,Scutcheon,Female,60,Ukraine,Mong Hsat Airport,MM,Myanmar,AS,Asia,11/5/2022,MOG,Johna Scutcheon,Delayed
Em0VZh,Merrili,Moylane,Female,13,Ecuador,Margaret Ekpo International Airport,NG,Nigeria,AF,Africa,6/5/2022,CBQ,Merrili Moylane,Delayed
atV9gP,Nahum,Clemitt,Male,61,Argentina,Wattay International Airport,LA,Lao People's Democratic Republic,AS,Asia,12/7/2022,VTE,Nahum Clemitt,On Time
P6rCOI,Chevy,Ajam,Male,6,Brazil,Murmansk Airport,RU,Russian Federation,EU,Europe,11/5/2022,MMK,Chevy Ajam,Cancelled
l1nHwM,Bonnie,Philliphs,Female,67,Indonesia,El Bolson Airport,AR,Argentina,SAM,South America,5/1/2022,EHL,Bonnie Philliphs,Delayed
eyE94A,Gearard,Maevela,Male,80,Thailand,Shaikh Zaid Airport,PK,Pakistan,AS,Asia,12/23/2022,RYK,Gearard Maevela,Delayed
tXsg8o,Zechariah,MacBean,Male,5,China,Outer Skerries Airport,GB,United Kingdom,EU,Europe,9/29/2022,OUK,Zechariah MacBean,Delayed
Ajm1Lp,Krysta,Stuckey,Female,12,Croatia,Andersen Air Force Base,GU,Guam,OC,Oceania,8/29/2022,UAM,Krysta Stuckey,Delayed
rexZZE,Leila,Huebner,Female,81,China,Nome Airport,US,United States,NAM,North America,4/20/2022,OME,Leila Huebner,On Time
7rEbQY,Zechariah,Scopes,Male,77,Guyana,Sarasota Bradenton International Airport,US,United States,NAM,North America,5/18/2022,SRQ,Zechariah Scopes,On Time
kGbstU,Pancho,Greenan,Male,49,Indonesia,Marqua Airport,AU,Australia,OC,Oceania,4/1/2022,MQE,Pancho Greenan,Cancelled
e2Ehg2,Virgil,Espinoza,Male,1,Russia,Fletcher Field,US,United States,NAM,North America,12/8/2022,CKM,Virgil Espinoza,Cancelled
oGOLKJ,Karel,Jarlmann,Male,36,Brazil,Monteagudo Airport,BO,"Bolivia, Plurinational State of",SAM,South America,9/6/2022,MHW,Karel Jarlmann,Cancelled
ZM8a4y,Kate,Kimblen,Female,88,Indonesia,Sogndal Airport,NO,Norway,EU,Europe,10/30/2022,SOG,Kate Kimblen,Delayed
GVOsdY,Bary,Iapico,Male,66,Iran,Foumban Nkounja Airport,CM,Cameroon,AF,Africa,6/5/2022,FOM,Bary Iapico,On Time
NYzcPi,Caryl,Steuart,Female,17,Indonesia,Weam Airport,PG,Papua New Guinea,OC,Oceania,4/28/2022,WEP,Caryl Steuart,Cancelled
5Q3z78,Kaycee,Slyman,Female,26,Syria,Koolatah Airport,AU,Australia,OC,Oceania,5/29/2022,KOH,Kaycee Slyman,On Time
fVREVb,Caralie,Pearde,Female,30,Indonesia,Magdagachi Airport,RU,Russian Federation,EU,Europe,3/16/2022,GDG,Caralie Pearde,On Time
k3yvzM,Tallie,Poplee,Male,19,China,London-Corbin Airport/Magee Field,US,United States,NAM,North America,7/23/2022,LOZ,Tallie Poplee,On Time
9up6eP,Phylis,Cassey,Female,63,Portugal,Lecce Galatina Air Base,IT,Italy,EU,Europe,10/20/2022,LCC,Phylis Cassey,Delayed
gzQNMa,Thane,Billes,Male,37,Vietnam,Thakhek Airport,LA,Lao People's Democratic Republic,AS,Asia,5/14/2022,THK,Thane Billes,Cancelled
Rm5SiP,Meredith,MacRitchie,Female,45,France,Nakhon Phanom Airport,TH,Thailand,AS,Asia,3/23/2022,KOP,Meredith MacRitchie,Delayed
4o5gxG,Raul,Langston,Male,3,Palestinian Territory,Melangguane Airport,ID,Indonesia,AS,Asia,5/7/2022,MNA,Raul Langston,Delayed
lvHJwX,Ilse,Bowen,Female,2,Peru,Boone Municipal Airport,US,United States,NAM,North America,7/22/2022,BNW,Ilse Bowen,On Time
Orfz45,Amye,Rickaert,Female,16,Russia,Songkhla Airport,TH,Thailand,AS,Asia,5/6/2022,SGZ,Amye Rickaert,Cancelled
oM026e,Aurthur,Clemes,Male,50,China,Puerto Leda Airport,PY,Paraguay,SAM,South America,6/13/2022,PBT,Aurthur Clemes,Cancelled
1M7AkZ,Lothaire,Liveing,Male,77,Albania,Longyan Guanzhishan Airport,CN,China,AS,Asia,4/23/2022,LCX,Lothaire Liveing,On Time
uxTKBr,Reuben,Phifer,Male,73,Costa Rica,Bristol Airport,GB,United Kingdom,EU,Europe,10/27/2022,BRS,Reuben Phifer,On Time
9xxxrz,Chastity,Koschke,Female,85,Pakistan,Inus Airport,PG,Papua New Guinea,OC,Oceania,9/2/2022,IUS,Chastity Koschke,Cancelled
kOPIGQ,Carver,Wayland,Male,29,Greece,Municipal Bom Futuro Airport,BR,Brazil,SAM,South America,7/13/2022,LVR,Carver Wayland,Delayed
S8qGih,Todd,Bladon,Male,3,Cambodia,Nyingchi Airport,CN,China,AS,Asia,6/7/2022,LZY,Todd Bladon,Cancelled
sbqHGU,Faulkner,Trippack,Male,38,China,Innamincka Airport,AU,Australia,OC,Oceania,10/8/2022,INM,Faulkner Trippack,Delayed
qWkWRM,Michale,Nuss,Male,8,China,Wad Medani Airport,SD,Sudan,AF,Africa,1/18/2022,DNI,Michale Nuss,Delayed
ga20Jq,Sibby,Catford,Female,6,Japan,Makurdi Airport,NG,Nigeria,AF,Africa,2/4/2022,MDI,Sibby Catford,On Time
AMokjG,Winslow,Casterou,Male,77,China,Louisville Winston County Airport,US,United States,NAM,North America,8/22/2022,LMS,Winslow Casterou,Delayed
h46ZdY,Guenevere,Mc Combe,Female,38,China,Okao Airport,PG,Papua New Guinea,OC,Oceania,12/6/2022,OKV,Guenevere Mc Combe,Cancelled
D6HJeK,Catherina,Leggatt,Female,35,Palestinian Territory,Zhijiang Airport,CN,China,AS,Asia,10/16/2022,HJJ,Catherina Leggatt,Cancelled
7GXhBu,Devi,Clemmow,Female,63,China,Tapini Airport,PG,Papua New Guinea,OC,Oceania,4/29/2022,TPI,Devi Clemmow,Delayed
RbTPn3,Hunt,Jenoure,Male,51,Madagascar,Valley International Airport,US,United States,NAM,North America,9/17/2022,HRL,Hunt Jenoure,Delayed
KkAprn,Ingemar,Farmer,Male,25,Senegal,Karanambo Airport,GY,Guyana,SAM,South America,6/25/2022,KRM,Ingemar Farmer,Delayed
pV7uY4,Husain,Greathead,Male,89,Nigeria,Mojica Airport,CR,Costa Rica,NAM,North America,6/24/2022,CSC,Husain Greathead,Cancelled
kZjnp9,Joanna,Cullinan,Female,3,Indonesia,Collinsville Airport,AU,Australia,OC,Oceania,8/14/2022,KCE,Joanna Cullinan,On Time
dqBO33,Frans,Algeo,Male,26,Indonesia,Capitan Oriel Lea Plaza Airport,BO,"Bolivia, Plurinational State of",SAM,South America,3/26/2022,TJA,Frans Algeo,On Time
rutMzM,Renaud,Pes,Male,72,Russia,Evans Head Aerodrome,AU,Australia,OC,Oceania,4/13/2022,EVH,Renaud Pes,On Time
4cHLac,Eugenie,Dyerson,Female,10,Russia,Gore Airport,ET,Ethiopia,AF,Africa,1/26/2022,GOR,Eugenie Dyerson,On Time
ySvLHg,Nadean,Vasiltsov,Female,80,Indonesia,Xavantina Airport,BR,Brazil,SAM,South America,7/12/2022,NOK,Nadean Vasiltsov,On Time
VK8g3j,Simon,Izaac,Male,37,Brazil,Hpa-N Airport,MM,Myanmar,AS,Asia,9/8/2022,PAA,Simon Izaac,Delayed
ZZnPp8,Fancie,Aliman,Female,73,Indonesia,Kosti Airport,SD,Sudan,AF,Africa,5/26/2022,KST,Fancie Aliman,Cancelled
bgA2zp,Hewie,Maddie,Male,13,United States,Constanza - Expedición 14 de Junio National Airport,DO,Dominican Republic,NAM,North America,2/4/2022,COZ,Hewie Maddie,Delayed
42n2Au,Sarajane,Hodinton,Female,9,Greece,Egilsstaðir Airport,IS,Iceland,EU,Europe,11/4/2022,EGS,Sarajane Hodinton,On Time
Qf47We,Burty,Sommerlin,Male,27,Russia,Captain Auguste George Airport,VG,"Virgin Islands, British",NAM,North America,3/19/2022,NGD,Burty Sommerlin,Delayed
XJVHm3,Cindy,McAvin,Female,22,China,Okondja Airport,GA,Gabon,AF,Africa,11/2/2022,OKN,Cindy McAvin,Cancelled
R3BUjE,Daron,Kensall,Female,2,China,Drake Field,US,United States,NAM,North America,6/3/2022,FYV,Daron Kensall,Cancelled
wIvHSm,Ruperto,Rings,Male,69,Finland,Casiguran Airport,PH,Philippines,AS,Asia,6/1/2022,CGG,Ruperto Rings,Cancelled
PQpM8y,Stephine,Goligly,Female,33,China,Kamembe Airport,RW,Rwanda,AF,Africa,3/26/2022,KME,Stephine Goligly,Cancelled
Lbh1rQ,Audi,Rising,Female,42,China,Fishermans Airfield,PG,Papua New Guinea,OC,Oceania,9/13/2022,DGG,Audi Rising,Cancelled
Tn92lr,Mei,Shippard,Female,70,Belarus,Aggeneys Airport,ZA,South Africa,AF,Africa,6/6/2022,AGZ,Mei Shippard,On Time
IWVYEh,Abner,Scoines,Male,63,Dominican Republic,Syamsudin Noor Airport,ID,Indonesia,AS,Asia,11/6/2022,BDJ,Abner Scoines,On Time
Kg5ios,Tine,Hulls,Female,34,Bosnia and Herzegovina,Vohimarina Airport,MG,Madagascar,AF,Africa,1/10/2022,VOH,Tine Hulls,Delayed
52IPuf,Derwin,Sivyer,Male,17,China,Lekana Airport,CG,Congo,AF,Africa,7/18/2022,LKC,Derwin Sivyer,Cancelled
iFWp60,Sidonnie,Ley,Female,25,Indonesia,Gisborne Airport,NZ,New Zealand,OC,Oceania,6/15/2022,GIS,Sidonnie Ley,Cancelled
WRQcfu,Arel,Hamlett,Male,51,Czech Republic,Barranco Minas Airport,CO,Colombia,SAM,South America,4/12/2022,NBB,Arel Hamlett,Delayed
lzGz9e,Angie,Gresswell,Female,84,Lebanon,La Crosse Municipal Airport,US,United States,NAM,North America,11/23/2022,LSE,Angie Gresswell,On Time
rlrtS2,Dominique,Shinfield,Female,33,China,Enterprise Municipal Airport,US,United States,NAM,North America,2/11/2022,ETS,Dominique Shinfield,Cancelled
8IYAqD,Nolan,Moralee,Male,15,Bangladesh,Roy Hurd Memorial Airport,US,United States,NAM,North America,2/1/2022,MIF,Nolan Moralee,Cancelled
XqnalK,Nollie,Brockton,Male,35,East Timor,Phifer Airfield,US,United States,NAM,North America,4/7/2022,EAN,Nollie Brockton,Delayed
HWFk7i,Rodolfo,Ishak,Male,78,China,Deception Airport,CA,Canada,NAM,North America,11/23/2022,YGY,Rodolfo Ishak,Delayed
c9h3ou,Rea,Tregale,Female,83,Hungary,Ibo Airport,MZ,Mozambique,AF,Africa,11/27/2022,IBO,Rea Tregale,Delayed
Zsl9mb,Sollie,Jozwicki,Male,38,Russia,"Taranto-Grottaglie ""Marcello Arlotta"" Airport",IT,Italy,EU,Europe,8/1/2022,TAR,Sollie Jozwicki,On Time
